Loyalty,total_flights,total_flights_with_companions,total_distance,total_points_accumulated,total_points_redeemed,total_cost_redeemed,points_redemption_ratio,companion_flight_ratio
527838,145,20,367568.7,36748.07,0.0,0.0,0.0,0.13793103448275862
527941,212,42,331552.8,33146.78,10020.4,99.1,0.3023038738604474,0.19811320754716982
527944,0,0,0.0,0.0,0.0,0.0,0.0,0.0
528055,282,86,368705.3,36862.229999999996,22950.1,226.1,0.6225911997185195,0.3049645390070922
528074,0,0,0.0,0.0,0.0,0.0,0.0,0.0
528095,0,0,0.0,0.0,0.0,0.0,0.0,0.0
528122,183,60,406790.8,40671.78,23450.3,231.5,0.5765742241918106,0.32786885245901637
528160,160,35,288888.10000000003,28880.61,14890.3,146.3,0.5155812152167145,0.21875
528173,197,44,508101.5,50801.05,14111.3,139.2,0.27777575463499277,0.2233502538071066
528226,225,48,335574.0,33550.5,12752.9,126.6,0.3801105795740749,0.21333333333333335
528229,124,27,298404.1,29834.21,15125.3,150.3,0.5069783982884078,0.21774193548387097
528260,44,12,69213.0,6919.0,4151.0,41.0,0.5999421881774823,0.2727272727272727
528331,147,60,397763.8,39769.18,26636.8,261.2,0.6697849943096639,0.40816326530612246
528332,241,27,400048.6,39995.76,5856.0,58.0,0.1464155200451248,0.11203319502074689
528363,110,31,255540.6,25545.96,2563.0,25.0,0.10032897569713567,0.2818181818181818
528413,168,44,414600.5,41451.35,2842.0,28.0,0.06856230255468157,0.2619047619047619
528492,197,50,453682.5,45361.85,12220.8,121.6,0.26940700169856385,0.25380710659898476
528693,143,27,357890.8,35784.58,2163.0,21.0,0.060445029674792886,0.1888111888111888
528697,17,11,96794.0,9676.0,3333.0,33.0,0.3444605208763952,0.6470588235294118
528712,110,26,258527.9,25847.39,7746.3,76.0,0.299693702149424,0.23636363636363636
528782,0,0,0.0,0.0,0.0,0.0,0.0,0.0
528809,193,53,562835.2,56271.32,20528.1,203.6,0.36480573052133836,0.27461139896373055
528985,256,81,431718.1,43161.21,23858.3,235.6,0.5527718059804162,0.31640625
529085,179,52,371001.2,37093.62,10455.7,104.5,0.28187327092907083,0.2905027932960894
529098,97,29,180694.2,18064.92,17148.8,169.3,0.949287348075718,0.29896907216494845
529106,182,28,365505.2,36542.72,0.0,0.0,0.0,0.15384615384615385
529140,228,47,451443.4,45137.04,10254.5,101.5,0.22718592091993625,0.20614035087719298
529218,188,55,504799.6,50471.26,23418.5,230.2,0.4639967379455159,0.2925531914893617
529331,0,0,0.0,0.0,0.0,0.0,0.0,0.0
529390,128,39,284573.7,28452.27,5834.9,57.0,0.20507678297724574,0.3046875
529415,216,69,343327.5,34323.75,6840.0,68.4,0.19927892494264177,0.3194444444444444
529458,217,36,335242.3,33517.63,17770.5,175.1,0.5301836675206452,0.16589861751152074
529471,224,28,486718.1,48662.81,0.0,0.0,0.0,0.125
529544,50,18,141375.0,14134.0,0.0,0.0,0.0,0.36
529579,18,0,62659.0,6264.0,0.0,0.0,0.0,0.0
529733,20,4,56815.0,5680.0,0.0,0.0,0.0,0.2
529746,73,7,120382.0,12033.0,0.0,0.0,0.0,0.0958904109589041
529922,236,44,376253.9,37617.69,4036.0,40.0,0.10728994789419552,0.1864406779661017
529988,0,0,0.0,0.0,0.0,0.0,0.0,0.0
530051,184,56,362367.9,36228.69,21295.6,211.0,0.5878103790117721,0.30434782608695654
530098,128,16,242511.9,24243.49,16731.7,166.9,0.6901522841802067,0.125
530105,56,16,106739.4,10670.94,10114.0,100.0,0.9478077845063321,0.2857142857142857
530113,58,21,89200.0,8915.0,0.0,0.0,0.0,0.3620689655172414
530119,57,1,164502.4,16445.44,0.0,0.0,0.0,0.017543859649122806
530206,169,56,346461.5,34640.55,8067.4,79.8,0.2328889119832104,0.33136094674556216
530214,57,36,119036.9,11901.59,6441.0,62.7,0.541188194182458,0.631578947368421
530235,148,34,393082.0,39301.2,12991.0,128.0,0.3305497033169471,0.22972972972972974
530281,186,34,388533.6,38845.26,2627.0,26.0,0.06762729867170408,0.1827956989247312
530299,173,40,283502.8,28342.88,4013.0,40.0,0.14158758742936497,0.23121387283236994
530425,247,46,367840.0,36772.6,24768.0,245.7,0.6735449764226625,0.1862348178137652
530436,144,46,331004.7,33093.37,16955.6,169.1,0.5123564025060003,0.3194444444444444
530508,167,59,369242.6,36916.56,0.0,0.0,0.0,0.3532934131736527
530517,132,24,275417.4,27535.84,0.0,0.0,0.0,0.18181818181818182
530613,135,29,388522.2,38845.72,4166.0,41.0,0.1072447620999173,0.21481481481481482
530621,71,23,81166.0,8115.0,4842.0,48.0,0.5966728280961183,0.323943661971831
530666,173,43,347788.4,34770.44,29017.9,286.7,0.8345565946246294,0.24855491329479767
530712,0,0,0.0,0.0,0.0,0.0,0.0,0.0
530770,179,31,375011.6,37494.06,26405.1,262.7,0.7042475528123655,0.17318435754189945
530833,194,46,412263.9,41219.59,16785.1,166.9,0.4072117165648664,0.23711340206185566
530839,153,49,281098.5,28103.65,17540.8,172.9,0.6241466855728703,0.3202614379084967
530880,229,56,442636.60000000003,44253.56,18677.0,184.3,0.42204514167899715,0.2445414847161572
530955,135,36,299517.9,29946.19,10571.6,103.9,0.35301986663411944,0.26666666666666666
530978,199,32,279152.6,27907.06,12237.0,121.0,0.438491191834611,0.16080402010050251
531052,157,18,367111.9,36703.59,13494.3,131.9,0.3676561339095168,0.11464968152866242
531201,0,0,0.0,0.0,0.0,0.0,0.0,0.0
531286,168,72,418227.1,41817.31,28170.8,280.1,0.6736636096391662,0.42857142857142855
531290,69,14,153641.0,15360.3,4722.0,47.0,0.30741587078377375,0.2028985507246377
531293,86,29,214430.6,21438.96,3400.0,34.0,0.15858978234018814,0.3372093023255814
531398,119,50,197818.3,19776.53,9009.8,89.3,0.4555804279112665,0.42016806722689076
531430,223,55,426908.1,42683.41,3553.0,35.0,0.08324077200017524,0.24663677130044842
531514,206,27,298170.4,29808.44,0.0,0.0,0.0,0.13106796116504854
531515,125,16,279218.4,27916.14,19209.0,190.0,0.688096563493377,0.128
531619,233,59,424690.7,42459.47,0.0,0.0,0.0,0.2532188841201717
531793,197,58,439011.3,43893.83,4603.0,46.0,0.10486667488346312,0.29441624365482233
531841,176,31,411916.6,41185.26,22193.3,218.8,0.538865118248616,0.17613636363636365
531868,175,49,413451.1,41338.31,0.0,0.0,0.0,0.28
531976,206,42,273189.5,27312.45,10687.5,106.4,0.3913050641740305,0.20388349514563106
532203,182,27,420136.3,42006.33,0.0,0.0,0.0,0.14835164835164835
532333,233,55,437901.4,43781.64,29398.0,291.7,0.6714686795652242,0.23605150214592274
532334,0,0,0.0,0.0,0.0,0.0,0.0,0.0
532376,7,4,64734.0,6472.0,0.0,0.0,0.0,0.5714285714285714
532378,197,34,533574.7,53348.97,4205.0,42.0,0.07882064077338326,0.17258883248730963
532419,26,0,65473.0,6546.0,0.0,0.0,0.0,0.0
532422,203,44,378864.6,37879.76,13523.9,133.7,0.3570217973925917,0.21674876847290642
532464,182,67,312607.4,31252.04,12935.0,128.0,0.413892981066196,0.36813186813186816
532592,210,55,527277.5,52718.25,7218.1,70.3,0.13691842957609557,0.2619047619047619
532752,0,0,0.0,0.0,0.0,0.0,0.0,0.0
532759,94,17,232835.4,23279.739999999998,6149.0,61.0,0.26413525236965707,0.18085106382978725
532813,201,53,403473.7,40340.17,8711.5,85.5,0.21595099871914275,0.263681592039801
532832,238,43,506465.9,50635.79,14742.1,145.6,0.2911399229675295,0.18067226890756302
532848,17,7,24572.7,2456.9700000000003,7693.1,76.0,3.1311330622677525,0.4117647058823529
532925,158,22,176933.7,17690.07,10168.8,100.7,0.5748309644902478,0.13924050632911392
532945,48,11,139766.0,13974.0,9659.0,96.0,0.6912122513238872,0.22916666666666666
532978,121,40,264326.1,26426.71,0.0,0.0,0.0,0.3305785123966942
532997,189,40,304879.1,30481.01,14173.0,141.0,0.46497803058363224,0.21164021164021163
533157,180,62,349624.7,34953.97,26643.8,264.4,0.7622539013451118,0.34444444444444444
533198,168,41,316826.9,31676.09,5877.0,58.0,0.18553426259364714,0.24404761904761904
533213,109,7,192853.8,19282.18,0.0,0.0,0.0,0.06422018348623854
533302,202,67,449851.8,44976.68,26926.0,265.5,0.5986657974754918,0.3316831683168317
533365,144,29,401564.3,40149.33,17135.1,169.6,0.42678420785602145,0.2013888888888889
533388,0,0,0.0,0.0,0.0,0.0,0.0,0.0
533391,65,1,71494.0,7148.0,0.0,0.0,0.0,0.015384615384615385
533470,176,65,407841.3,40775.83,13429.3,132.9,0.32934461419914685,0.3693181818181818
533488,32,10,51841.0,5182.0,4042.0,40.0,0.7800077190274025,0.3125
533509,292,77,437141.9,43706.59,20004.1,198.1,0.4576907052231712,0.2636986301369863
533539,167,40,416345.6,41628.66,17866.2,176.3,0.4291802810851946,0.23952095808383234
533638,226,10,430380.8,43030.08,2821.0,28.0,0.06555879050190007,0.04424778761061947
533666,132,40,353663.6,35357.46,38665.9,383.8,1.0935712010987215,0.30303030303030304
533742,156,44,294817.3,29474.63,11075.0,109.0,0.37574687112272487,0.28205128205128205
533766,120,44,286966.2,28688.62,9641.0,96.0,0.33605659665749,0.36666666666666664
533950,135,35,338886.6,33879.56,14802.7,146.6,0.43692125871764576,0.25925925925925924
534009,187,45,339535.6,33945.46,20673.9,203.3,0.6090328426835283,0.24064171122994651
534151,134,41,229839.0,22978.5,21479.6,211.9,0.9347694584067715,0.30597014925373134
534324,0,0,0.0,0.0,0.0,0.0,0.0,0.0
534452,187,54,473718.4,47361.94,9224.5,91.2,0.19476609277407134,0.2887700534759358
534464,192,50,233066.3,23299.13,20728.3,204.5,0.889659828500034,0.2604166666666667
534481,155,69,496960.7,49689.87,46974.8,464.4,0.9453596880007937,0.44516129032258067
534505,0,0,0.0,0.0,0.0,0.0,0.0,0.0
534510,94,46,131214.7,13119.97,0.0,0.0,0.0,0.48936170212765956
534571,1,1,12624.0,1262.0,0.0,0.0,0.0,1.0
534649,135,48,387953.5,38788.45,0.0,0.0,0.0,0.35555555555555557
534716,217,57,541591.7,54150.57,18140.6,178.9,0.335002937180532,0.2626728110599078
534734,170,31,245267.3,24519.73,6740.0,67.0,0.2748806777236128,0.18235294117647058
534764,17,8,70780.0,7077.0,4361.0,43.0,0.6162215628090999,0.47058823529411764
534794,0,0,0.0,0.0,0.0,0.0,0.0,0.0
534805,26,10,42130.0,4211.0,0.0,0.0,0.0,0.38461538461538464
534813,191,20,365663.0,36559.4,0.0,0.0,0.0,0.10471204188481675
534904,114,37,307099.5,30703.75,5252.0,52.0,0.17105402434556038,0.32456140350877194
534905,152,52,274580.9,27450.29,0.0,0.0,0.0,0.34210526315789475
534972,227,70,437861.8,43780.18,5352.0,53.0,0.1222470990297436,0.30837004405286345
535151,160,31,373141.8,37307.38,7998.0,77.7,0.21438117605685525,0.19375
535183,90,18,143780.6,14374.66,4282.6,41.8,0.2979270466223201,0.2
535233,139,68,247000.3,24694.03,25283.8,250.6,1.0238831004902804,0.4892086330935252
535251,166,52,260257.5,26020.55,5887.0,58.0,0.22624425694307002,0.3132530120481928
535320,158,59,321267.2,32118.72,18797.5,184.8,0.5852505952914686,0.37341772151898733
535327,8,1,42497.0,4249.0,0.0,0.0,0.0,0.125
535367,138,19,349647.3,34958.93,3856.0,38.0,0.11030085875053956,0.13768115942028986
535413,55,23,78296.0,7825.0,3197.0,31.0,0.4085623003194888,0.41818181818181815
535436,150,51,236325.7,23628.07,37435.4,370.4,1.5843613126251954,0.34
535482,137,38,295024.7,29497.97,14315.7,142.4,0.4853113621039007,0.2773722627737226
535525,91,16,192988.9,19295.59,0.0,0.0,0.0,0.17582417582417584
535539,198,27,470212.0,47013.4,7602.0,75.0,0.16169857955391442,0.13636363636363635
535544,236,53,486768.4,48670.14,9883.7,98.1,0.20307523257586688,0.2245762711864407
535587,175,47,422482.0,42238.8,9155.0,91.0,0.21674384688958964,0.26857142857142857
535852,160,31,341860.4,34180.94,3209.0,32.0,0.0938827311361244,0.19375
535892,201,61,416393.9,41632.29,5179.0,51.0,0.12439863384887066,0.3034825870646766
535944,256,42,476553.9,47646.39,9878.0,98.0,0.2073189595266294,0.1640625
536018,135,7,299818.2,29974.92,0.0,0.0,0.0,0.05185185185185185
536066,256,66,519558.5,51947.05,13647.5,134.6,0.26271944220124144,0.2578125
536082,170,43,414765.2,41469.22,23728.6,235.3,0.5721978855642811,0.2529411764705882
536092,171,36,356240.1,35617.31,31248.3,308.8,0.8773346443063781,0.21052631578947367
536124,79,26,147810.0,14777.0,0.0,0.0,0.0,0.3291139240506329
536132,123,41,234808.6,23475.06,19910.1,197.6,0.8481384073139748,0.3333333333333333
536186,190,39,376347.3,37625.73,0.0,0.0,0.0,0.20526315789473684
536371,30,7,70494.0,7047.0,0.0,0.0,0.0,0.23333333333333334
536409,106,12,162352.0,16230.6,0.0,0.0,0.0,0.11320754716981132
536485,191,31,482828.1,48274.91,15808.4,156.6,0.32746617238644254,0.16230366492146597
536517,146,28,298509.2,29845.32,3987.0,39.0,0.13358878376911354,0.1917808219178082
536535,210,50,362762.6,36268.96,15429.1,151.6,0.42540784185705904,0.23809523809523808
536567,254,49,431599.3,43152.03,9776.0,96.0,0.2265478588145216,0.19291338582677164
536577,141,13,235881.6,23581.66,0.0,0.0,0.0,0.09219858156028368
536603,102,13,170326.2,17028.82,0.0,0.0,0.0,0.12745098039215685
536671,236,39,450048.6,44995.06,0.0,0.0,0.0,0.1652542372881356
536699,46,12,168262.1,16824.31,0.0,0.0,0.0,0.2608695652173913
536794,138,50,312387.5,31232.15,10221.0,101.0,0.3272589303009879,0.36231884057971014
536823,172,30,316341.5,31628.35,13212.6,130.3,0.4177454720211456,0.1744186046511628
536848,79,31,180127.6,18009.36,26482.2,260.3,1.4704686896147336,0.3924050632911392
536941,55,10,139611.0,13959.0,0.0,0.0,0.0,0.18181818181818182
536959,0,0,0.0,0.0,0.0,0.0,0.0,0.0
537013,217,35,389913.1,38983.61,11080.8,109.2,0.28424253166907837,0.16129032258064516
537038,166,45,453552.3,45345.83,18593.4,184.3,0.4100354983027105,0.2710843373493976
537124,187,66,325720.6,32567.26,11869.3,117.8,0.36445497717646497,0.35294117647058826
537132,173,50,454317.8,45424.18,20318.6,201.4,0.4473080196494466,0.28901734104046245
537387,259,51,400920.5,40083.25,14531.7,143.4,0.36253796785440306,0.1969111969111969
537397,185,29,418744.6,41868.36,0.0,0.0,0.0,0.15675675675675677
537405,60,12,130482.0,13044.0,8867.0,88.0,0.6797761422876418,0.2
537421,210,15,374309.9,37427.69,22734.8,224.4,0.607432625417171,0.07142857142857142
537613,226,19,397759.5,39766.95,11043.2,108.7,0.2776979376089944,0.084070796460177
537701,226,74,448590.7,44850.07,22361.2,219.8,0.4985767023329061,0.3274336283185841
537711,181,43,511332.6,51123.86,0.0,0.0,0.0,0.23756906077348067
537722,178,21,386972.2,38689.02,6346.0,62.7,0.16402586573658368,0.11797752808988764
537795,267,66,350812.8,35071.48,17215.9,171.0,0.4908803392386064,0.24719101123595505
537829,26,8,90639.0,9063.0,3915.0,39.0,0.43197616683217477,0.3076923076923077
537852,202,65,410836.7,41075.27,25587.0,252.4,0.6229295632140702,0.3217821782178218
537887,83,16,203628.6,20355.260000000002,4537.0,45.0,0.22289079088157063,0.1927710843373494
537907,219,69,299203.7,29913.07,25925.6,255.1,0.8666980687706076,0.3150684931506849
537914,60,28,200524.9,20049.29,17116.1,168.4,0.8537010537530255,0.4666666666666667
537990,162,62,333202.0,33311.9,28300.9,281.3,0.8495732756162212,0.38271604938271603
538042,164,2,243749.6,24368.06,2758.0,27.0,0.11318094259452742,0.012195121951219513
538308,0,0,0.0,0.0,0.0,0.0,0.0,0.0
538341,215,57,488173.4,48809.64,14900.0,147.5,0.3052675659972088,0.2651162790697674
538507,163,20,361050.8,36097.979999999996,11128.1,109.5,0.3082748674579575,0.12269938650306748
538550,169,40,278747.7,27868.170000000002,15974.1,158.7,0.5732023308311955,0.23668639053254437
538760,72,28,141887.0,14184.0,0.0,0.0,0.0,0.3888888888888889
538770,159,27,534373.0,53429.5,7522.1,74.1,0.14078552110725348,0.16981132075471697
538795,74,18,232677.1,23264.11,8996.0,89.0,0.386690056056303,0.24324324324324326
538854,222,59,343589.5,34349.55,6062.9,58.9,0.17650595131522825,0.26576576576576577
538877,268,69,586404.9,58631.89,18215.3,180.5,0.3106722297370936,0.2574626865671642
538902,51,3,91380.0,9136.0,0.0,0.0,0.0,0.058823529411764705
538949,63,22,86706.0,8668.0,4359.0,43.0,0.5028841716658976,0.3492063492063492
538979,102,25,222238.2,22218.42,11056.0,110.0,0.49760514023949504,0.24509803921568626
539106,175,49,360734.6,36065.16,9916.1,97.9,0.274949563512265,0.28
539125,175,49,319007.2,31894.62,0.0,0.0,0.0,0.28
539144,160,49,443626.2,44354.92,15983.9,158.0,0.36036363046083725,0.30625
539322,167,41,313724.7,31364.87,23560.9,231.6,0.7511875547387891,0.24550898203592814
539358,200,61,447516.7,44743.87,13298.1,131.1,0.2972049579082006,0.305
539370,131,16,365059.6,36498.26,0.0,0.0,0.0,0.12213740458015267
539436,171,25,460839.4,46076.74,15828.9,155.2,0.34353341837985935,0.14619883040935672
539505,4,0,24213.0,2421.0,0.0,0.0,0.0,0.0
539537,213,73,262663.8,26259.78,12939.0,128.0,0.4927307083303821,0.3427230046948357
539599,17,0,18066.0,1806.0,0.0,0.0,0.0,0.0
539673,145,12,271320.4,27129.04,7634.2,76.0,0.2814032490644711,0.08275862068965517
539674,213,33,526129.5,52604.65,11305.0,112.0,0.2149049561207992,0.15492957746478872
539704,237,74,487261.6,48715.96,54375.8,534.7,1.1161804057643532,0.31223628691983124
539705,0,0,0.0,0.0,0.0,0.0,0.0,0.0
539739,65,13,100846.0,10081.0,4596.0,45.0,0.4559071520682472,0.2
539742,232,53,440077.4,44000.94,24544.2,241.3,0.557810810405414,0.22844827586206898
539746,50,3,118016.0,11798.0,0.0,0.0,0.0,0.06
539760,204,50,336903.6,33684.56,28586.8,281.7,0.8486618201336161,0.24509803921568626
539776,150,65,236845.9,23675.59,26705.1,264.4,1.1279592187565335,0.43333333333333335
539854,105,25,275180.8,27514.88,15258.9,152.0,0.5545690186546334,0.23809523809523808
539941,0,0,0.0,0.0,0.0,0.0,0.0,0.0
540011,211,52,428544.2,42847.52,6859.0,68.0,0.16007927646687603,0.24644549763033174
540109,159,37,274555.6,27448.46,5376.0,53.0,0.19585798256077028,0.23270440251572327
540112,242,54,396100.7,39600.87,8177.1,81.6,0.2064878877661021,0.2231404958677686
540142,162,46,466983.8,46692.48,17013.6,167.5,0.3643755911016077,0.2839506172839506
540268,59,21,141181.9,14114.89,3085.0,30.0,0.21856351696683432,0.3559322033898305
540291,0,0,0.0,0.0,0.0,0.0,0.0,0.0
540316,185,27,385466.4,38538.840000000004,25219.300000000003,247.7,0.6543865876606562,0.14594594594594595
540380,37,2,90735.0,9072.0,3753.0,37.0,0.41369047619047616,0.05405405405405406
540497,131,33,281831.3,28178.63,22244.7,220.3,0.7894173705393058,0.25190839694656486
540548,169,55,365222.2,36517.22,9046.0,90.0,0.24771874748406367,0.3254437869822485
540551,181,56,290278.2,29019.52,0.0,0.0,0.0,0.30939226519337015
540628,191,45,420084.4,42000.24,0.0,0.0,0.0,0.2356020942408377
540715,42,21,113240.0,11323.0,0.0,0.0,0.0,0.5
540751,215,72,361950.9,36188.19,23446.9,230.3,0.6479157979440254,0.33488372093023255
540756,124,36,343258.7,34318.47,2504.0,25.0,0.07296362570942119,0.2903225806451613
540796,42,8,58966.5,5896.15,7345.4,72.2,1.2457959855159724,0.19047619047619047
540836,0,0,0.0,0.0,0.0,0.0,0.0,0.0
540901,0,0,0.0,0.0,0.0,0.0,0.0,0.0
540905,194,28,454738.7,45464.57,25165.8,248.9,0.5535255254806105,0.14432989690721648
540918,213,71,529614.6,52953.76,8973.0,88.0,0.16944972368345515,0.3333333333333333
540966,147,35,308343.0,30828.7,3685.0,36.0,0.1195314755406488,0.23809523809523808
541000,174,38,270271.3,27021.13,0.0,0.0,0.0,0.21839080459770116
541008,52,24,88193.0,8816.0,0.0,0.0,0.0,0.46153846153846156
541009,280,67,566528.4,56644.84,12858.8,126.6,0.22700743792373673,0.2392857142857143
541037,216,57,352564.2,35248.92,13241.5,129.8,0.37565689955890846,0.2638888888888889
541040,66,26,83381.2,8336.32,9680.5,95.0,1.1612438102184177,0.3939393939393939
541078,117,46,268903.9,26885.49,10817.0,106.0,0.40233598123002406,0.39316239316239315
541163,145,58,245740.2,24565.32,5516.0,55.0,0.22454419482424817,0.4
541178,252,67,539494.5,53941.35,15851.1,156.6,0.29385805138358606,0.26587301587301587
541239,96,23,236683.5,23664.55,9540.0,95.0,0.4031346465493745,0.23958333333333334
541358,167,37,339455.7,33938.87,40225.7,398.8,1.1852398149967867,0.2215568862275449
541410,20,13,61780.0,6176.0,0.0,0.0,0.0,0.65
541435,265,42,417362.8,41728.48,7660.0,75.0,0.1835676736847352,0.15849056603773584
541557,230,50,363984.5,36392.75,6764.0,66.5,0.1858611948808485,0.21739130434782608
541564,194,59,436365.7,43627.07,18734.8,183.6,0.4294306264436278,0.30412371134020616
541741,142,35,150699.6,15064.06,3442.0,34.0,0.22849085837417005,0.24647887323943662
541751,111,36,152421.4,15237.44,0.0,0.0,0.0,0.32432432432432434
541898,121,10,166621.0,16659.7,12728.6,126.0,0.7640353667833154,0.08264462809917356
541953,177,28,351141.4,35110.14,6247.2,60.8,0.1779315035485475,0.15819209039548024
541961,244,49,320342.6,32027.36,3652.0,36.0,0.11402750648195792,0.20081967213114754
542002,145,40,336434.0,33638.2,20606.8,203.6,0.6126011498831686,0.27586206896551724
542014,232,61,561949.3,56186.83,19935.6,196.9,0.3548091251989122,0.2629310344827586
542043,161,55,385223.4,38512.54,15720.7,153.6,0.40819691456341234,0.3416149068322981
542085,118,36,380841.7,38077.87,22490.0,222.1,0.5906317764097624,0.3050847457627119
542089,27,12,26430.9,2641.99,0.0,0.0,0.0,0.4444444444444444
542118,155,39,430129.9,43005.69,5863.0,58.0,0.1363307971573064,0.25161290322580643
542180,161,34,406787.1,40672.81,9032.6,89.0,0.22207956617701116,0.2111801242236025
